,InChIKey,INN_Name,BrandName,Phase,Applicants,Links,LigID,pdbID,Type,RoF,MW,LogP,TPSA,HBA,HBD,NRB,Indications,Targets,Kinase families,Canonical_Smiles_InChiKey,First_Approval,SC_Patent,Chirality,Synonyms,FDA approved,Melting points (°C),Smiles,Name,PDB-code,ligand_ID,ROMol
0,MWKYMZXCGYXLPL-ZDUSSCGKSA-N,Leniolisib,nan,0.0,Novartis,ChemSpiderChEMBLPubChemRCSBPDBeGuide to PharmacologyZINCFDA SRSBindingDB,9NQ,5o83,nan,0,450.2,2.9,83.5,7,1,5,nan,nan,,Smiles=CCC(=O)N1CC[C@@H](C1)Nc2c3c(ncn2)CCN(C3)c4cc(c(nc4)OC)C(F)(F)FInChiKey=MWKYMZXCGYXLPL-ZDUSSCGKSA-N,nan,nan,Single Stereoisomer,CDZ173-NX  Leniolisib,,,CCC(=O)N1CC[C@@H](C1)Nc2c3c(ncn2)CCN(C3)c4cc(c(nc4)OC)C(F)(F)F,Leniolisib,9NQ,2890,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAVZElEQVR4nO3deVRTZ/oH8CdhVTZBRfaCIItLtWyu1eJ6aumZTadTW1rbUrvMrxmtUuZYNdhlCl0AW50p9szC2EUpdUbsok2tLVqPIEuFFoEWbQETGDHFsAZInt8fL8YogiS5L7mE53M8Hk1yH94kX97cJO9zrwQRgRChSa09AGKbKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4cLe2gO40V6l0sXOLsTZeYGHh7XHQswn0hnLzV50iScmEePz9wdvbzuJxNqjIBYR6YxFRjvRBesztXpuWVmDVmvtgRCLiC5YxDZQsAgXogsW22lHK4+CWEp0wSK2QXzBYh80IM1Zo5voPsfyqahw7O7u8/cHHx9rj4WYT4IimxsiIyNramqqq6sjIiKsPRZiPvG9FJIh9fX1VVRUWHsUtya6l0KJRAIAYptHrUupVJaWlpaWln7zzTenTp3q7OyUyWSPPfbY7bffbu2hDYqCJUYajebMmTNFRUVFRUXFxcVNTU2GqyQSycSJE998883Kysovv/zSioMcGvdgcV0GYzNrbHQ6XWVlZdFV1dXVer3ecO2kSZPmzp0bHx/P/razs4uIiDh+/Hh+fv6aNWsEHkp5ORw8CFIp3HMPxMebXYb7zjt77m93dc1RKqs6OtiFWkStXg8A+OKLZYcODafO6rKyZqPHmnnA29vb0fF2V9dZLi7CDnuEVVVVzZw50/Bc2Nvbh4eHL1q0aOHChTExMdOnT5dcv9xj7969TzzxRGBgYHV19fjx44UcSkoKvPoqSCSQmgoZGWaXGYmXQrYMpkOn0+h0nIoLXnYkdXZ2zpgxQyqVPvDAA2xOmjNnjqOj4xCbJCcnv/POOyUlJW+88cb27dsFGIRWC7/6FTz7rAClGOQs5+LFPr0eETv6+q5c/dOt0w12+xkzZgDAd999Z1LxUa22thYAQkJCTNqqsLBQIpFMnuzd2NglwCBkMgTAqCgsLsatW3HHDiwqsqQe92CZaubMmQBQWVlp7YGMnK+++goAFi1aZOqGmzbt8fFpXLfO4hF8+ilKJOjggEVF+NJLGBeHP/xgYUn6HMv6Ll68CAB+fn6mbvjss0+3tfl/8AEUFlrw45ub4ZFHABHS00EigZ07obQULlywoCKACD8gHYMfNyiVSgDw9/c3dcOAAEhJAUTYuBEGvLEZHr0ekpKguRlWrYJHH4X77oPeXkhJgRUrzCp3jeiCNQaxYPn6+pqx7XPPQXAwlJfDP/9pzo/elZl5tqcHfHwgNxf++Ee4cAFiYuCFF8ypdT3RBYtmLJOMG9f/mcDWrXDlimnbnjlzJmXr1jsKC8v27dMfOQLvvw9ubrB/Pwz5hnSYRBesMYgFy4x9LOb3v4clS2DFCujpMWGr9vb2Bx98sLe3d9OmTR4hIQt27rwUGwt79kBYmHnDuIHogjUGZyyzd94Njh6FsDA4eBCqq2H//mFt8vTTT9fW1kZHR6elpd13331FFy5siYqCpCSzx3AD0X1XOAapVCqwLFhOTgAALS3Q3Q1aLfz61xAYCD4+EBAAvr7g7w9+fjpPTzvD7fPy8vbt2+fi4vLee+/t3LmztLR06tSpb+3ebfFduUZ0wRprM5Zare7q6vLw8HB1dbWw1EMPQXY2+PvDwC/JFi+uPXMmxt/f39fXNyAgoLW11cnJaceOHfX19VlZWfb29u+++667u7uFAzAmumCNNRbuYAGAVgsqFQBAYCDo9TBhAuTnw8WLoFSCUgkXL4JKBc7Oqq6urh9//PHHH380bFhRUZGRkaHX619++eX58+dbfFeuI7pgjbUZy8IdLL0eHn4Yjh+HTz4BAMjKGuyGSzs62hsaGpqamhobG1Uq1aFDh957773Q0NDZs2enpKSY99OHILpgjTWWfNYAAFu2wIED4O4OtzyKiouLS2RkZGRkJPtvcnJyUFBQXV1dXl6enZ3d0NuawbJ3heXlsH07yOVQXCzQeKC7uxsAOq4usLFt7e3thw4dAgCNRqMzfelHRgZkZYGjI+Tnw5w5pm3r6em5fv16ANgt6D77NeZ/zdjRgVu2IFtc8NxzqNVid7clX1vW1tYmJiayFZJTpkzJycnp6+uzpKCYlZeXP/nkk2x/2dPTEwCCg4PT09PVavUwK7z/PkokKJHgv/9t5hjOnz9vZ2fn5OSkVCrNLDE4c4NVUIC33YaJideClZGBgYGYm2tGsdbW1s2bNzs4OACAu7v7tGnTWOhjY2O/+eYbM0coSh0duHNnV3h4CkD/ykSJRHL33XeHh4ez/7q7u2/cuPH8+fND1zl69Oj8+YcBMDvbovH85je/AYBt27ZZVOVmTA9WSQkuXIgACIBLl+K2bbhjB54+jQsWXLvw7NlhFtPr9bm5uVOmTAEAqVSalJTU3Nys1+vz8vJuu+029lgnJiZeuHDB5HGKzHff4TPPoIdH/4MEsI/F6ODBg4io0+kUCgWbsNlDkZiYqFAoblqqpKTE1dXV3t4+Pd2iJVOIeOLECQDw8vJqb2+3sNQNTAlWSwvKZGhnhwDo64s5OWi8Xk+nw9xc9PZGAJRKMSkJm5uHrldcXDxv3jyWniVLlpSXl587d+706dPs2o6OjvT0dPbpzrhx41JTUzUajcn3TwSam6/9Jhr90URFRZ07d+6GG3/77bcbNmwYN24ce1iio6Nzc3N7enoMN6irq/Px8QGA+++/Xy/EIkf2FPztb3+zvJSxYQVLq9W+9tprr69ahQDo5ISpqTjYc6xWo0yGDg4IkLdqVWZmpvGDYtDY2JiUlMR+OwMCAnJzc9VqdWpqqqOjY2RkpPEmxrf09/fPzc0V5NEcSXv2DEwV3nln9RC/J83NzXK5fNKkSSxePj4+crn88uXLly5dYi+aS5cu7bZsj9bgwIEDADBt2jTd4Mt6zXDrYH388cfszowfP7553bphrS2sqvolKcleKgWAiIiIjz/+2HBNZ2dnenq6m5ubYR5qbW3NycmZPHkyANjZ2T311FNtbW031CsqKjJ8ghcXFze6dryKi1EqvRYpqRTlchzOb0dnZ2dOTs706dPZHXd1dWVLa2JiYgScvPv6+qZOnQoAhw4dEqomDh0s9jaN3avw8PBPPvnEpNIKhYItYAeAZcuWVVRUFBQUhISEGO85nT59eu7cueySu+6669tvvx2sGtsbY68CEolk7dq1P//8s0njGRlyOb79Np47hx98gHI59vbiDz/g4sX9qRo3Dr/4wuSaJ06cYLtfixYtCg0NValUwo45MzOT7Y0IWHPQYJWVlbG3aRMmTMjKyrrpK9ot9fT0ZGZmTpgwgc1GLEB33HFHYWHhwFfD4RTUaDSpqalOTk4AEBoaKuzsLQi5HF96CcvL+4P1xhv4/PO4ezc+/DBGRWFdnfmVKysr6+vrB07nltNoNB4eHgBQZFkDhbFBg6XX65csWcLepln4My5fvrx+/XpPT083N7fs7GytVpuWlsa64VxcXF588cXOzk6TCtbV1cXFxU2ePHn79u0Wjk1wcjnW1+Ozz143Y+3bZ+1h3crmzZsBYJ0AjRn9hnopNG+WuqmqqioAiIqKYv9dtWoVezX86aefzCv417/+FQCeeuopoUYoFLkcEXHjxlEWrIaGBgcHB3t7+88///zSpUuWFxzqGyb2UiiIG75a3rVrV0tLy8KFC02tc+zYMYVCsWzZMtF+V52WBgCQlQUvvQTd3dDdDWFhQq3K5CggIOB3v/tdSUnJypUrAcDJycnLy8vPz8/X19fw99SpU319ff39/dm+zdCs8yV0RESEeYe/OnnyZEZGhrOzs4/oD8u2ezc0N8OmTWDxOqsR8q9//Wvfvn1ZWVkXL168cuWKSqViKxAHcnd3DwgICAwMPHLkyGDVRihYQk0whjqinbFGLycnp+Tk5OTkZADo7u5Wq9Uqler8+fNKpVKlUhn+bmxs1Gg0VVVVbW1tQ1QbrctmxB+sUX0sVWdnZz8/Pz8/v5iYmIHXqtVqpVLZ3t4+RIURCpZU6hod/ZyPj6WLX8Wfp7HAy8vLy8tr6NuMULAQ/cvKMq5+hW++UfRSOKpnLMuN2D4WwBh7lD08erq6OhA9RNhjNwJG6D4LFaxRNGNpNCGtrV4ATbe+qS0ai79MZATQjMWL+EfIFc1YhIsR2nn38wOFAq6uizTfunXr4uPjg4ODCwsLQdzzAc1YIyEjA+rqYOLE6w5ZsWcPmHqg8uDg4OXLl4eFhfX29sLVXjFB1NfXq9VqjUYjVMG+vj4AYOMcg0bupZAdsgKu7mnV1cHmzbBsGdx7L9TVmVbq8OHDL7zwQlBQUH5+flpamoXx6ujoSEtLi4iIWLNmzdSpU3ft2mVGi5+xmpqae+65p6WlxdPTc8WKFR9++KEl1UYryxdIDIdhldI//oHTp2N2Nra14V/+gq6u/cvo09OLh7Pc9uzZswkJCWzkrLcHAEJCQj788EMzRsVWpbL2dqlUGhgYyApGR0cXFhaaUVCtVstkMrYqxMPDIyAggBVctWrV999/b0bB0WvkgoWIGzdicnL/It2ZM1GhQKUSN2xAd3fNlCm+EydOzM7OHqxJ9fLlyzKZzN7eHgC8vLzYLb/88svZs2ezJ2/u3LmGDp/hKCkpWbBgAds2Li7u1KlTiFhQUBAcHMwuTExMvGV/n4FOp8vNzfX29oarfWz/+9//enp6srKyWD+qvb39M888c/ly6/BHOKpZ4XDcCgVGRfXHa/ly/P57LC09b3iOY2JiSkpKjG/f29tr6Lawt7ffsGGD8Uo09oyy2Ssh4fmkJGxqusUAWJoTEnYAgJ+fX05OjvESZ+N2D0dHR5lMdsup9KuvvjLkOyEh4ezZs5WVlYZD1Rt+JSZNmh4UpEtPR63WpAdsVLLOcd67uzEjA93dEQBDQ+tSUlJaW1vZbCGVSouLiw23PHbs2KxZs9hztmzZssGO//7LL7+kpm7z9GwDQA8PfO21mz953d34yivo5oYA6OnZIZe/PFijpvGS/IHhM2hoaDDcLDAwkPWxsRjNnz/fuFOtoqIiOfkc+3WaMQOPHjXpARt9rHkCgaYmTE7GefN+CwDe3t45OTkajeY///kPu7a+vj7p6pELw8LC8vLyblmwthbXru2fC8PC8IYtCgowNLT/2sTEYfU1FBcXG6bS2NjYkydPGq4y7qcdP368XC5va2vbs2fPxIkT2cwqk8kGtv4pFDh9+rXZenjn3xiVrH9mirKyssWLF7MnLyoq6siRI+3t7XK53NnZGQBcXFzkcrlJzZlHjlx7qTV0rB092n/JrFl47JgJw2P9/kFBQXC17eynn34y7IoZLjl+/Ljh7IFLly6tqKgYrKBWi6++2t9rP2+eCSMZXawfLObAgQOGgzWwY7BIpdJHHnnEvB663l58801cuRJ37Ojv8nv/fUxMxD17sLfXnOG1tbVt3bqVZd1w+iS2y89eDdkloaGhw5lZEbG5GR9/HAsLr+tDtCViCRYiarXa7OxsT0/Pu+++2/A2zULGXX6Wa2houPfee318fFgfW0dHx/PPP8/S5urq+sorr5jR9i7sCMVDRMFiNBpNW1ubUAdoMO7yE8TXX38NAHfeeSci9vX1zZ4928K2bMFHKBKiW/PO3ucLqKgIamogNlaYasYnpLSzs9u7dy8iGo4SYAaVCj77DAZphxnFRBcsYaWlgYMD9PXBf//LpX68BSe3ZQIC4IknYPt2+MMfBBmRWNh4sAQn1JqFL76A0lJYvtxmF23b/noscT5zBQXw5z/DqVPWHgc3th8sYQm+ykqcubccBcs0wrV0A9hingxsP1jifArFOSoB2f7Oe2TkI729fYh/BxDg/I5CzVjjx78RGHjYweHxceO0gYH/dnRcA/B/lg9PPGx/xqqp+eDcuXcBxDU5dHU1NjR83dNzSattbmj4urtbae0RCcz2gyWsMd4iMXy2HyxxRmEUNUiax/aDJawbciCTyT766CMz6syZM2ft2rXTpk2jYI1WPJ45vV4PACdPnnzrrbfWrFnDDiRuUoWHHnooLy8vMTHRZvvDrPPd9whavXq1m5vbunXrLD/8c01NzV133eXj4+Ps7MxOffD222+zxfhSqXTbttJbLre/QUFBwZQpU+Lj4z/66CMLxyY2th+sEydOGHp7du3aZd6hoNVq9Z/+9CfW18UOJA4AQUFB+/fv12g0crk8LGylkxO6uKBcPqyz65WWli5atIjVSUhIGHXncbkl2w8WIlZXV69evZo9i+Hh4YcPHx7+tjft6zp9+rTh9FLx8fGnTp2qre1JTOxf/TxtGp45M2jBlpYWmUzGTqcwdMfbqDYmgsUoFArDeWmWL1/+3TA6GQb2dRmu0ul077zzDms7i47e/OijqFLhF1/grFno5oY3PbNkTw9mZuLKlX8HAEdHxy1btly5ckXAOygqYyhYiNjT05Odnc1O7+Hg4HBDi6KxgX1dN73ZlStXUlJSZszoBEA3N0xPx/Z2vL4tst9nn2FkJDtJk279+k01NTUC3i8RGlvBYoxfjFhTda9Ri8XAvq6urq6hC/7ww7W2s4FnmTVuSgsPR6NTodmysRgspqqqip15BQAiIyM//fRTNGqxN/R1Db+gQoEzZ/YH6PXX+y/8+Wd0dEQAnDABMzNRuJPIiN3YDRaTn59vONOdv78/+0dsbKx5PULsLLNhYbhly7Wmrvvvx+E0/tuYsR4svNp25u7uvnr1akHepul01zV1ie/UdyNBgjb3ZYJ5mpqaXFxcEJG1y1ooLQ0eewyysyEuzta6JIbJ9tdjDZPgZ30KDAS9XtiSownNWIQL2/8SmlgFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtwQcEiXFCwCBcULMIFBYtw8f9YT61WaWZtHwAAAABJRU5ErkJggg=="" alt=""Mol""/>"
